filename,location,difference_type,dug_2026jan_value,dug_2026jan_type,heal_cdes_value,heal_cdes_type,dug_2026jan_context,heal_cdes_context
HDPCDE7991.json,$[0].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""PROMIS Pediatric Peer Relationships - Short Form 8a""",str,"{
  ""drupal_id"": ""7991"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Never"",
    ""2"": ""Almost Never"",
    ""3"": ""Sometimes"",
    ""4"": ""Often"",
    ""5"": ""Almost Always""
  }
}","{
  ""crf_name"": ""PROMIS Pediatric Peer Relationships - Short Form 8a"",
  ""drupal_id"": ""7991"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Never"",
    ""2"": ""Almost Never"",
    ""3"": ""Sometimes"",
    ""4"": ""Often"",
    ""5"": ""Almost Always""
  }
}"
HDPCDE7991.json,$[1].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""PROMIS Pediatric Peer Relationships - Short Form 8a""",str,"{
  ""drupal_id"": ""7991"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Never"",
    ""2"": ""Almost Never"",
    ""3"": ""Sometimes"",
    ""4"": ""Often"",
    ""5"": ""Almost Always""
  }
}","{
  ""crf_name"": ""PROMIS Pediatric Peer Relationships - Short Form 8a"",
  ""drupal_id"": ""7991"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Never"",
    ""2"": ""Almost Never"",
    ""3"": ""Sometimes"",
    ""4"": ""Often"",
    ""5"": ""Almost Always""
  }
}"
HDPCDE7991.json,$[2].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""PROMIS Pediatric Peer Relationships - Short Form 8a""",str,"{
  ""drupal_id"": ""7991"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Never"",
    ""2"": ""Almost Never"",
    ""3"": ""Sometimes"",
    ""4"": ""Often"",
    ""5"": ""Almost Always""
  }
}","{
  ""crf_name"": ""PROMIS Pediatric Peer Relationships - Short Form 8a"",
  ""drupal_id"": ""7991"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Never"",
    ""2"": ""Almost Never"",
    ""3"": ""Sometimes"",
    ""4"": ""Often"",
    ""5"": ""Almost Always""
  }
}"
HDPCDE7991.json,$[3].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""PROMIS Pediatric Peer Relationships - Short Form 8a""",str,"{
  ""drupal_id"": ""7991"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Never"",
    ""2"": ""Almost Never"",
    ""3"": ""Sometimes"",
    ""4"": ""Often"",
    ""5"": ""Almost Always""
  }
}","{
  ""crf_name"": ""PROMIS Pediatric Peer Relationships - Short Form 8a"",
  ""drupal_id"": ""7991"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Never"",
    ""2"": ""Almost Never"",
    ""3"": ""Sometimes"",
    ""4"": ""Often"",
    ""5"": ""Almost Always""
  }
}"
HDPCDE7991.json,$[4].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""PROMIS Pediatric Peer Relationships - Short Form 8a""",str,"{
  ""drupal_id"": ""7991"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Never"",
    ""2"": ""Almost Never"",
    ""3"": ""Sometimes"",
    ""4"": ""Often"",
    ""5"": ""Almost Always""
  }
}","{
  ""crf_name"": ""PROMIS Pediatric Peer Relationships - Short Form 8a"",
  ""drupal_id"": ""7991"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Never"",
    ""2"": ""Almost Never"",
    ""3"": ""Sometimes"",
    ""4"": ""Often"",
    ""5"": ""Almost Always""
  }
}"
HDPCDE7991.json,$[5].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""PROMIS Pediatric Peer Relationships - Short Form 8a""",str,"{
  ""drupal_id"": ""7991"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Never"",
    ""2"": ""Almost Never"",
    ""3"": ""Sometimes"",
    ""4"": ""Often"",
    ""5"": ""Almost Always""
  }
}","{
  ""crf_name"": ""PROMIS Pediatric Peer Relationships - Short Form 8a"",
  ""drupal_id"": ""7991"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Never"",
    ""2"": ""Almost Never"",
    ""3"": ""Sometimes"",
    ""4"": ""Often"",
    ""5"": ""Almost Always""
  }
}"
HDPCDE7991.json,$[6].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""PROMIS Pediatric Peer Relationships - Short Form 8a""",str,"{
  ""drupal_id"": ""7991"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Never"",
    ""2"": ""Almost Never"",
    ""3"": ""Sometimes"",
    ""4"": ""Often"",
    ""5"": ""Almost Always""
  }
}","{
  ""crf_name"": ""PROMIS Pediatric Peer Relationships - Short Form 8a"",
  ""drupal_id"": ""7991"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Never"",
    ""2"": ""Almost Never"",
    ""3"": ""Sometimes"",
    ""4"": ""Often"",
    ""5"": ""Almost Always""
  }
}"
HDPCDE7991.json,$[7].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""PROMIS Pediatric Peer Relationships - Short Form 8a""",str,"{
  ""drupal_id"": ""7991"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Never"",
    ""2"": ""Almost Never"",
    ""3"": ""Sometimes"",
    ""4"": ""Often"",
    ""5"": ""Almost Always""
  }
}","{
  ""crf_name"": ""PROMIS Pediatric Peer Relationships - Short Form 8a"",
  ""drupal_id"": ""7991"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Never"",
    ""2"": ""Almost Never"",
    ""3"": ""Sometimes"",
    ""4"": ""Often"",
    ""5"": ""Almost Always""
  }
}"
HDPCDE7991.json,$[8].urls,key_only_in_dir2,<missing>,N/A,"[{""url"": ""https://www.nih.gov/sites/default/files/CDEs/2026-01/promis-pediatric-peer-relationships-8a-cde.xlsx"", ""filename"": ""promis-pediatric-peer-relationships-8a-cde.xlsx"", ""lang"": ""en"", ""mime-type",list,"{
  ""type"": ""section"",
  ""is_crf"": true,
  ""id"": ""HDPCDE7991"",
  ""parents"": [],
  ""crf_id"": ""HDPCDE7991"",
  ""name"": ""PROMIS Pediatric Peer Relationships - Short Form 8a"",
  ""description"": """",
  ""action"": ""https://www.nih.gov/sites/default/files/CDEs/2026-01/promis-pediatric-peer-relationships-8a-cde.xlsx""
}","{
  ""type"": ""section"",
  ""is_crf"": true,
  ""id"": ""HDPCDE7991"",
  ""parents"": [],
  ""crf_id"": ""HDPCDE7991"",
  ""name"": ""PROMIS Pediatric Peer Relationships - Short Form 8a"",
  ""description"": """",
  ""variable_list"": [
    ""PRELaccpt"",
    ""PRELcountOn"",
    ""PRELtalkEvery"",
    ""PRELmakeFrnd"",
    ""PRELhelp"",
    ""PRELbefriend"",
    ""PRELbewith"",
    ""PRELtalkwthme""
  ],
  ""metadata"": {},
  ""action"": ""https://www.nih.gov/sites/default/files/CDEs/2026-01/promis-pediatric-peer-relationships-8a-cde.xlsx"
HDPCDE7991.json,$[8].metadata,key_only_in_dir2,<missing>,N/A,{},dict,"{
  ""type"": ""section"",
  ""is_crf"": true,
  ""id"": ""HDPCDE7991"",
  ""parents"": [],
  ""crf_id"": ""HDPCDE7991"",
  ""name"": ""PROMIS Pediatric Peer Relationships - Short Form 8a"",
  ""description"": """",
  ""action"": ""https://www.nih.gov/sites/default/files/CDEs/2026-01/promis-pediatric-peer-relationships-8a-cde.xlsx""
}","{
  ""type"": ""section"",
  ""is_crf"": true,
  ""id"": ""HDPCDE7991"",
  ""parents"": [],
  ""crf_id"": ""HDPCDE7991"",
  ""name"": ""PROMIS Pediatric Peer Relationships - Short Form 8a"",
  ""description"": """",
  ""variable_list"": [
    ""PRELaccpt"",
    ""PRELcountOn"",
    ""PRELtalkEvery"",
    ""PRELmakeFrnd"",
    ""PRELhelp"",
    ""PRELbefriend"",
    ""PRELbewith"",
    ""PRELtalkwthme""
  ],
  ""metadata"": {},
  ""action"": ""https://www.nih.gov/sites/default/files/CDEs/2026-01/promis-pediatric-peer-relationships-8a-cde.xlsx"
HDPCDE7991.json,$[8].variable_list,key_only_in_dir2,<missing>,N/A,"[""PRELaccpt"", ""PRELcountOn"", ""PRELtalkEvery"", ""PRELmakeFrnd"", ""PRELhelp"", ""PRELbefriend"", ""PRELbewith"", ""PRELtalkwthme""]",list,"{
  ""type"": ""section"",
  ""is_crf"": true,
  ""id"": ""HDPCDE7991"",
  ""parents"": [],
  ""crf_id"": ""HDPCDE7991"",
  ""name"": ""PROMIS Pediatric Peer Relationships - Short Form 8a"",
  ""description"": """",
  ""action"": ""https://www.nih.gov/sites/default/files/CDEs/2026-01/promis-pediatric-peer-relationships-8a-cde.xlsx""
}","{
  ""type"": ""section"",
  ""is_crf"": true,
  ""id"": ""HDPCDE7991"",
  ""parents"": [],
  ""crf_id"": ""HDPCDE7991"",
  ""name"": ""PROMIS Pediatric Peer Relationships - Short Form 8a"",
  ""description"": """",
  ""variable_list"": [
    ""PRELaccpt"",
    ""PRELcountOn"",
    ""PRELtalkEvery"",
    ""PRELmakeFrnd"",
    ""PRELhelp"",
    ""PRELbefriend"",
    ""PRELbewith"",
    ""PRELtalkwthme""
  ],
  ""metadata"": {},
  ""action"": ""https://www.nih.gov/sites/default/files/CDEs/2026-01/promis-pediatric-peer-relationships-8a-cde.xlsx"
HDPCDE8001.json,$[0].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""PROMIS Physical Function – Short Form 4a""",str,"{
  ""drupal_id"": ""8001"",
  ""enum"": [
    ""5"",
    ""4"",
    ""3"",
    ""2"",
    ""1""
  ],
  ""permissible_values"": {
    ""1"": ""Unable to do"",
    ""2"": ""With much difficulty"",
    ""3"": ""With some difficulty"",
    ""4"": ""With a little difficulty"",
    ""5"": ""Without any difficulty""
  }
}","{
  ""crf_name"": ""PROMIS Physical Function – Short Form 4a"",
  ""drupal_id"": ""8001"",
  ""enum"": [
    ""5"",
    ""4"",
    ""3"",
    ""2"",
    ""1""
  ],
  ""permissible_values"": {
    ""1"": ""Unable to do"",
    ""2"": ""With much difficulty"",
    ""3"": ""With some difficulty"",
    ""4"": ""With a little difficulty"",
    ""5"": ""Without any difficulty""
  }
}"
HDPCDE8001.json,$[1].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""PROMIS Physical Function – Short Form 4a""",str,"{
  ""drupal_id"": ""8001"",
  ""enum"": [
    ""5"",
    ""4"",
    ""3"",
    ""2"",
    ""1""
  ],
  ""permissible_values"": {
    ""1"": ""Unable to do"",
    ""2"": ""With much difficulty"",
    ""3"": ""With some difficulty"",
    ""4"": ""With a little difficulty"",
    ""5"": ""Without any difficulty""
  }
}","{
  ""crf_name"": ""PROMIS Physical Function – Short Form 4a"",
  ""drupal_id"": ""8001"",
  ""enum"": [
    ""5"",
    ""4"",
    ""3"",
    ""2"",
    ""1""
  ],
  ""permissible_values"": {
    ""1"": ""Unable to do"",
    ""2"": ""With much difficulty"",
    ""3"": ""With some difficulty"",
    ""4"": ""With a little difficulty"",
    ""5"": ""Without any difficulty""
  }
}"
HDPCDE8001.json,$[2].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""PROMIS Physical Function – Short Form 4a""",str,"{
  ""drupal_id"": ""8001"",
  ""enum"": [
    ""5"",
    ""4"",
    ""3"",
    ""2"",
    ""1""
  ],
  ""permissible_values"": {
    ""1"": ""Unable to do"",
    ""2"": ""With much difficulty"",
    ""3"": ""With some difficulty"",
    ""4"": ""With a little difficulty"",
    ""5"": ""Without any difficulty""
  }
}","{
  ""crf_name"": ""PROMIS Physical Function – Short Form 4a"",
  ""drupal_id"": ""8001"",
  ""enum"": [
    ""5"",
    ""4"",
    ""3"",
    ""2"",
    ""1""
  ],
  ""permissible_values"": {
    ""1"": ""Unable to do"",
    ""2"": ""With much difficulty"",
    ""3"": ""With some difficulty"",
    ""4"": ""With a little difficulty"",
    ""5"": ""Without any difficulty""
  }
}"
HDPCDE8001.json,$[3].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""PROMIS Physical Function – Short Form 4a""",str,"{
  ""drupal_id"": ""8001"",
  ""enum"": [
    ""5"",
    ""4"",
    ""3"",
    ""2"",
    ""1""
  ],
  ""permissible_values"": {
    ""1"": ""Unable to do"",
    ""2"": ""With much difficulty"",
    ""3"": ""With some difficulty"",
    ""4"": ""With a little difficulty"",
    ""5"": ""Without any difficulty""
  }
}","{
  ""crf_name"": ""PROMIS Physical Function – Short Form 4a"",
  ""drupal_id"": ""8001"",
  ""enum"": [
    ""5"",
    ""4"",
    ""3"",
    ""2"",
    ""1""
  ],
  ""permissible_values"": {
    ""1"": ""Unable to do"",
    ""2"": ""With much difficulty"",
    ""3"": ""With some difficulty"",
    ""4"": ""With a little difficulty"",
    ""5"": ""Without any difficulty""
  }
}"
HDPCDE8001.json,$[4].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""PROMIS Physical Function – Short Form 4a""",str,"{
  ""drupal_id"": ""8001""
}","{
  ""crf_name"": ""PROMIS Physical Function – Short Form 4a"",
  ""drupal_id"": ""8001""
}"
HDPCDE8001.json,$[5].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""PROMIS Physical Function – Short Form 4a""",str,"{
  ""drupal_id"": ""8001""
}","{
  ""crf_name"": ""PROMIS Physical Function – Short Form 4a"",
  ""drupal_id"": ""8001""
}"
HDPCDE8001.json,$[6].urls,key_only_in_dir2,<missing>,N/A,"[{""url"": ""https://www.nih.gov/sites/default/files/CDEs/2026-01/promis-physical-function-4a-cde.xlsx"", ""filename"": ""promis-physical-function-4a-cde.xlsx"", ""lang"": ""en"", ""mime-type"": ""application/vnd.op",list,"{
  ""type"": ""section"",
  ""is_crf"": true,
  ""id"": ""HDPCDE8001"",
  ""parents"": [],
  ""crf_id"": ""HDPCDE8001"",
  ""name"": ""PROMIS Physical Function – Short Form 4a"",
  ""description"": """",
  ""action"": ""https://www.nih.gov/sites/default/files/CDEs/2026-01/promis-physical-function-4a-cde.xlsx""
}","{
  ""type"": ""section"",
  ""is_crf"": true,
  ""id"": ""HDPCDE8001"",
  ""parents"": [],
  ""crf_id"": ""HDPCDE8001"",
  ""name"": ""PROMIS Physical Function – Short Form 4a"",
  ""description"": """",
  ""variable_list"": [
    ""PROMISPhysFuncChrsAblScl"",
    ""PROMISPhFncStrsNrmPcAbScl"",
    ""PROMISPhysFunc15MnWlkScl"",
    ""PROMISPhysFncErrShpAblScl"",
    ""PROMISPhysFncTotalScore"",
    ""PROMISPhysFncTScore""
  ],
  ""metadata"": {},
  ""action"": ""https://www.nih.gov/sites/default/files/CDEs/2026-01/promis-physical-functi"
HDPCDE8001.json,$[6].metadata,key_only_in_dir2,<missing>,N/A,{},dict,"{
  ""type"": ""section"",
  ""is_crf"": true,
  ""id"": ""HDPCDE8001"",
  ""parents"": [],
  ""crf_id"": ""HDPCDE8001"",
  ""name"": ""PROMIS Physical Function – Short Form 4a"",
  ""description"": """",
  ""action"": ""https://www.nih.gov/sites/default/files/CDEs/2026-01/promis-physical-function-4a-cde.xlsx""
}","{
  ""type"": ""section"",
  ""is_crf"": true,
  ""id"": ""HDPCDE8001"",
  ""parents"": [],
  ""crf_id"": ""HDPCDE8001"",
  ""name"": ""PROMIS Physical Function – Short Form 4a"",
  ""description"": """",
  ""variable_list"": [
    ""PROMISPhysFuncChrsAblScl"",
    ""PROMISPhFncStrsNrmPcAbScl"",
    ""PROMISPhysFunc15MnWlkScl"",
    ""PROMISPhysFncErrShpAblScl"",
    ""PROMISPhysFncTotalScore"",
    ""PROMISPhysFncTScore""
  ],
  ""metadata"": {},
  ""action"": ""https://www.nih.gov/sites/default/files/CDEs/2026-01/promis-physical-functi"
HDPCDE8001.json,$[6].variable_list,key_only_in_dir2,<missing>,N/A,"[""PROMISPhysFuncChrsAblScl"", ""PROMISPhFncStrsNrmPcAbScl"", ""PROMISPhysFunc15MnWlkScl"", ""PROMISPhysFncErrShpAblScl"", ""PROMISPhysFncTotalScore"", ""PROMISPhysFncTScore""]",list,"{
  ""type"": ""section"",
  ""is_crf"": true,
  ""id"": ""HDPCDE8001"",
  ""parents"": [],
  ""crf_id"": ""HDPCDE8001"",
  ""name"": ""PROMIS Physical Function – Short Form 4a"",
  ""description"": """",
  ""action"": ""https://www.nih.gov/sites/default/files/CDEs/2026-01/promis-physical-function-4a-cde.xlsx""
}","{
  ""type"": ""section"",
  ""is_crf"": true,
  ""id"": ""HDPCDE8001"",
  ""parents"": [],
  ""crf_id"": ""HDPCDE8001"",
  ""name"": ""PROMIS Physical Function – Short Form 4a"",
  ""description"": """",
  ""variable_list"": [
    ""PROMISPhysFuncChrsAblScl"",
    ""PROMISPhFncStrsNrmPcAbScl"",
    ""PROMISPhysFunc15MnWlkScl"",
    ""PROMISPhysFncErrShpAblScl"",
    ""PROMISPhysFncTotalScore"",
    ""PROMISPhysFncTScore""
  ],
  ""metadata"": {},
  ""action"": ""https://www.nih.gov/sites/default/files/CDEs/2026-01/promis-physical-functi"
HDPCDE8016.json,$[0].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Physical Function - Short Form 8b (PFA-SF8b)""",str,"{
  ""drupal_id"": ""8016"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Unable to do"",
    ""2"": ""With much difficulty"",
    ""3"": ""With some difficulty"",
    ""4"": ""With a little difficulty"",
    ""5"": ""Without any difficulty""
  }
}","{
  ""crf_name"": ""Physical Function - Short Form 8b (PFA-SF8b)"",
  ""drupal_id"": ""8016"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Unable to do"",
    ""2"": ""With much difficulty"",
    ""3"": ""With some difficulty"",
    ""4"": ""With a little difficulty"",
    ""5"": ""Without any difficulty""
  }
}"
HDPCDE8016.json,$[1].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Physical Function - Short Form 8b (PFA-SF8b)""",str,"{
  ""drupal_id"": ""8016"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Unable to do"",
    ""2"": ""With much difficulty"",
    ""3"": ""With some difficulty"",
    ""4"": ""With a little difficulty"",
    ""5"": ""Without any difficulty""
  }
}","{
  ""crf_name"": ""Physical Function - Short Form 8b (PFA-SF8b)"",
  ""drupal_id"": ""8016"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Unable to do"",
    ""2"": ""With much difficulty"",
    ""3"": ""With some difficulty"",
    ""4"": ""With a little difficulty"",
    ""5"": ""Without any difficulty""
  }
}"
HDPCDE8016.json,$[2].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Physical Function - Short Form 8b (PFA-SF8b)""",str,"{
  ""drupal_id"": ""8016"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Unable to do"",
    ""2"": ""With much difficulty"",
    ""3"": ""With some difficulty"",
    ""4"": ""With a little difficulty"",
    ""5"": ""Without any difficulty""
  }
}","{
  ""crf_name"": ""Physical Function - Short Form 8b (PFA-SF8b)"",
  ""drupal_id"": ""8016"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Unable to do"",
    ""2"": ""With much difficulty"",
    ""3"": ""With some difficulty"",
    ""4"": ""With a little difficulty"",
    ""5"": ""Without any difficulty""
  }
}"
HDPCDE8016.json,$[3].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Physical Function - Short Form 8b (PFA-SF8b)""",str,"{
  ""drupal_id"": ""8016"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Unable to do"",
    ""2"": ""With much difficulty"",
    ""3"": ""With some difficulty"",
    ""4"": ""With a little difficulty"",
    ""5"": ""Without any difficulty""
  }
}","{
  ""crf_name"": ""Physical Function - Short Form 8b (PFA-SF8b)"",
  ""drupal_id"": ""8016"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Unable to do"",
    ""2"": ""With much difficulty"",
    ""3"": ""With some difficulty"",
    ""4"": ""With a little difficulty"",
    ""5"": ""Without any difficulty""
  }
}"
HDPCDE8016.json,$[4].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Physical Function - Short Form 8b (PFA-SF8b)""",str,"{
  ""drupal_id"": ""8016"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Cannot do"",
    ""2"": ""Quite a lot"",
    ""3"": ""Somewhat"",
    ""4"": ""Very little"",
    ""5"": ""Not at all""
  }
}","{
  ""crf_name"": ""Physical Function - Short Form 8b (PFA-SF8b)"",
  ""drupal_id"": ""8016"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Cannot do"",
    ""2"": ""Quite a lot"",
    ""3"": ""Somewhat"",
    ""4"": ""Very little"",
    ""5"": ""Not at all""
  }
}"
HDPCDE8016.json,$[5].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Physical Function - Short Form 8b (PFA-SF8b)""",str,"{
  ""drupal_id"": ""8016"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Cannot do"",
    ""2"": ""Quite a lot"",
    ""3"": ""Somewhat"",
    ""4"": ""Very little"",
    ""5"": ""Not at all""
  }
}","{
  ""crf_name"": ""Physical Function - Short Form 8b (PFA-SF8b)"",
  ""drupal_id"": ""8016"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Cannot do"",
    ""2"": ""Quite a lot"",
    ""3"": ""Somewhat"",
    ""4"": ""Very little"",
    ""5"": ""Not at all""
  }
}"
HDPCDE8016.json,$[6].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Physical Function - Short Form 8b (PFA-SF8b)""",str,"{
  ""drupal_id"": ""8016"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Cannot do"",
    ""2"": ""Quite a lot"",
    ""3"": ""Somewhat"",
    ""4"": ""Very little"",
    ""5"": ""Not at all""
  }
}","{
  ""crf_name"": ""Physical Function - Short Form 8b (PFA-SF8b)"",
  ""drupal_id"": ""8016"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Cannot do"",
    ""2"": ""Quite a lot"",
    ""3"": ""Somewhat"",
    ""4"": ""Very little"",
    ""5"": ""Not at all""
  }
}"
HDPCDE8016.json,$[7].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Physical Function - Short Form 8b (PFA-SF8b)""",str,"{
  ""drupal_id"": ""8016"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Cannot do"",
    ""2"": ""Quite a lot"",
    ""3"": ""Somewhat"",
    ""4"": ""Very little"",
    ""5"": ""Not at all""
  }
}","{
  ""crf_name"": ""Physical Function - Short Form 8b (PFA-SF8b)"",
  ""drupal_id"": ""8016"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5""
  ],
  ""permissible_values"": {
    ""1"": ""Cannot do"",
    ""2"": ""Quite a lot"",
    ""3"": ""Somewhat"",
    ""4"": ""Very little"",
    ""5"": ""Not at all""
  }
}"
HDPCDE8016.json,$[8].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Physical Function - Short Form 8b (PFA-SF8b)""",str,"{
  ""drupal_id"": ""8016""
}","{
  ""crf_name"": ""Physical Function - Short Form 8b (PFA-SF8b)"",
  ""drupal_id"": ""8016""
}"
HDPCDE8016.json,$[9].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Physical Function - Short Form 8b (PFA-SF8b)""",str,"{
  ""drupal_id"": ""8016""
}","{
  ""crf_name"": ""Physical Function - Short Form 8b (PFA-SF8b)"",
  ""drupal_id"": ""8016""
}"
HDPCDE8016.json,$[10].urls,key_only_in_dir2,<missing>,N/A,"[{""url"": ""https://www.nih.gov/sites/default/files/CDEs/2026-01/promis-physical-function-8b-cde.xlsx"", ""filename"": ""promis-physical-function-8b-cde.xlsx"", ""lang"": ""en"", ""mime-type"": ""application/vnd.op",list,"{
  ""type"": ""section"",
  ""is_crf"": true,
  ""id"": ""HDPCDE8016"",
  ""parents"": [],
  ""crf_id"": ""HDPCDE8016"",
  ""name"": ""Physical Function - Short Form 8b (PFA-SF8b)"",
  ""description"": """",
  ""action"": ""https://www.nih.gov/sites/default/files/CDEs/2026-01/promis-physical-function-8b-cde.xlsx""
}","{
  ""type"": ""section"",
  ""is_crf"": true,
  ""id"": ""HDPCDE8016"",
  ""parents"": [],
  ""crf_id"": ""HDPCDE8016"",
  ""name"": ""Physical Function - Short Form 8b (PFA-SF8b)"",
  ""description"": """",
  ""variable_list"": [
    ""PFADoChoresScl"",
    ""PFAstairsScl"",
    ""PFAWalkScl"",
    ""PFARunErrandsScl"",
    ""PFAPhysLaborLimitScl"",
    ""PFAModWrkLimitScl"",
    ""PFAGrocLiftLimitScl"",
    ""PFAHeavyWorkLimitScl"",
    ""PFATotalScore"",
    ""PFATScore""
  ],
  ""metadata"": {},
  ""action"": ""https://www.nih.gov/sites/def"
